"artifact","field","locale","occurrences","scalar_utf8_bytes","types","source_candidates_not_usage_proof"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.status","neutral","17900","179396","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.baseInternal","neutral","17768","72679","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.instanceRatio","neutral","17768","53304","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.instanceValueInternal","neutral","17768","55059","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.hardLevelRatio","neutral","17768","53304","string","src/lib/domain/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.eliteRatio","neutral","17768","53304","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/enemy-detail.ts;scripts/data/enemy-stats.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;... 10 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.internalStance.resolvedInternal","neutral","17768","72749","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/enemy-stats.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.status","neutral","17900","179396","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.display.perBar","neutral","17768","71445","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.barCount","neutral","17899","17899","number","src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].toughness.runtimeStatus","neutral","17900","154108","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.sharedHp","neutral","17900","89500","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.restoresHp","neutral","17900","89500","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.locksHp","neutral","17900","87369","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.manipulatesHp","neutral","17900","87369","boolean","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.characterConfig","neutral","17900","1193540","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.abilityConfig","neutral","17776","1165489","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.abilityReferences.[]","neutral","143411","5813093","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.effectiveTotalHpStatus","neutral","17900","302446","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame-view.test.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.effectiveTotalHp","neutral","206","1363","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].maxMonsterCount","neutral","633","1266","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].maxTeammateCount","neutral","633","633","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].clearPreviousAbility","neutral","633","2532","boolean","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.status","neutral","633","6330","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.source","neutral","633","8766","string","src/lib/components/DetailArtwork.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/components/relic/RelicDetailPage.svelte;src/lib/components/relic/RelicIcon.svelte;src/lib/components/SemanticIconLabel.svelte;src/lib/content/changelog/index.ts;... 46 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.hpAddedRatio","neutral","633","2830","string","src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/pure-fiction-hp.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.totalRatio","neutral","633","2838","string","src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/pure-fiction-hp.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.rounding.ordinary","neutral","633","5697","string","src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/decimal.ts;scripts/data/endgame.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;tests/e2e/search-v2.spec.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.rounding.leader","neutral","633","6330","string","src/lib/domain/endgame.ts;scripts/data/debug-pf-hp.ts;scripts/data/decimal.ts;scripts/data/endgame.ts;scripts/data/pure-fiction-hp.ts;scripts/data/validate.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.rounding.leaderRanks.[]","neutral","1266","13293","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/validate.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpParentChild.status","neutral","633","7050","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpParentChild.reason","neutral","240","5040","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.killTransfer.status","neutral","633","8229","string","src/lib/components/endgame/EndgameSeasonHero.svelte;src/lib/components/enemy/EnemyStatsPanel.svelte;src/lib/components/Navigator.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/endgame.ts;src/routes/+error.svelte;... 29 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.killTransfer.reason","neutral","633","18402","string","src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;scripts/assets/enemies/ensure.ts;scripts/assets/enemies/shared.ts;scripts/assets/enemies/sync.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;... 18 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].ability","neutral","609","20706","string","src/lib/components/TraceCardPanel.svelte;src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;src/lib/domain/types.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;... 15 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].params.[]","neutral","1218","5335","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.ability","neutral","609","20706","string","src/lib/components/TraceCardPanel.svelte;src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;src/lib/domain/types.ts;scripts/data/debug-pf-hp.ts;scripts/data/endgame.ts;scripts/data/pure-fiction-hp.ts;scripts/data/sync.ts;... 15 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].pureFictionMechanic.hpModifier.paramIndex","neutral","609","609","number","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/pure-fiction-hp.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.mazeBuffId","neutral","104","728","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;scripts/data/validate.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.id","neutral","40","280","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.name","localized","40","560","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.nameHash","neutral","40","856","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.description","localized","40","9948","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.descriptionHash","neutral","40","860","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.params.[]","neutral","100","480","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.upstreamIconPath","neutral","40","2000","string","src/lib/domain/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.display.bindingKey","neutral","40","1320","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.provenance.table","neutral","104","2704","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.provenance.ownerId","neutral","104","520","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].baseMechanic.provenance.field","neutral","104","1248","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].waveModel.waves.[].monsterGroups.[].orderedEnemies.[].mechanics.summons.[]","neutral","695","4889","number","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-view.ts;src/lib/domain/types.ts;src/lib/server/enemies.ts;scripts/data/endgame.ts;scripts/data/sync.ts;... 11 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].encounters.[].battles.[].stages.[].stageAbilities.[]","neutral","19","514","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.mazeBuffId","neutral","26","182","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;scripts/data/validate.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.id","neutral","10","70","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.name","localized","10","140","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.nameHash","neutral","10","214","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.description","localized","10","2487","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.descriptionHash","neutral","10","215","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.params.[]","neutral","25","120","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.upstreamIconPath","neutral","10","500","string","src/lib/domain/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.display.bindingKey","neutral","10","330","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.provenance.table","neutral","26","702","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.provenance.ownerId","neutral","26","104","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].groupBaseMechanic.provenance.field","neutral","26","312","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.key","neutral","26","468","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/endgame/as/AsBossDossier.svelte;src/lib/components/endgame/EndgameEnemyGrid.svelte;src/lib/components/endgame/EndgameWaveGroup.svelte;src/lib/components/endgame/EndgameWaveLayout.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;... 53 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.selectCount","neutral","26","26","number","src/lib/domain/endgame.ts;scripts/data/endgame.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].order","neutral","78","78","number","src/lib/components/endgame/as/AsBossTraits.svelte;src/lib/components/endgame/mechanics/BuffOptionGroup.svelte;src/lib/components/SpecialEffectRelation.svelte;src/lib/domain/endgame-view.ts;src/lib/domain/endgame.ts;src/lib/domain/types.ts;src/lib/search/normalization.ts;src/lib/search/presentation.ts;... 23 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.id","neutral","78","546","number","src/lib/components/BaseStatsPanel.svelte;src/lib/components/ChangelogModal.svelte;src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/as/ApocalypticShadowNodeSection.svelte;... 117 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.name","localized","78","624","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/CharacterOverviewCard.svelte;src/lib/components/CompactEntityCard.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/EndgameEnemyCard.svelte;src/lib/components/endgame/EndgameOverviewCard.svelte;... 110 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.nameHash","neutral","78","1673","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.description","localized","78","17177","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EffectExplanationSection.svelte;src/lib/components/EidolonCard.svelte;src/lib/components/endgame/mechanics/BuffOptionTile.svelte;src/lib/components/endgame/mechanics/MechanicEntry.svelte;src/lib/components/endgame/mechanics/MechanicSectionCard.svelte;src/lib/components/endgame/modes/AnomalyArbitrationDetailContent.svelte;... 47 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.descriptionHash","neutral","78","1674","string","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.upstreamIconPath","neutral","78","5998","string","src/lib/domain/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.bindingKey","neutral","78","2574","string","src/lib/domain/endgame.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].provenance.table","neutral","78","2028","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].provenance.ownerId","neutral","78","312","number","src/lib/domain/endgame.ts;src/lib/domain/trace-groups.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/sync.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].provenance.field","neutral","78","780","string","src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/extra-effects.ts;scripts/data/localization.ts;scripts/data/maze-buffs.ts;... 17 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].provenance.arrayIndex","neutral","78","78","number","src/lib/domain/endgame.ts;scripts/data/as-boss-guides.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/unit/endgame.test.ts"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.options.[].buff.params.[]","neutral","186","784","string","src/lib/components/CharacterCatalogPage.svelte;src/lib/components/DetailPage.svelte;src/lib/components/EnemyCatalogPage.svelte;src/lib/components/LightConeCatalogPage.svelte;src/lib/components/RelicCatalogPage.svelte;src/lib/domain/character-filters.ts;src/lib/domain/endgame.ts;src/lib/domain/enemy-overview.ts;... 27 candidate files"
"src/lib/generated/endgame/pf.json","groups.[].cacophony.provenance.table","neutral","26","676","string","src/lib/components/enemy/EnemyDetailPage.svelte;src/lib/domain/endgame.ts;src/lib/search/name-metadata.ts;scripts/data/as-boss-guides.ts;scripts/data/character-names.ts;scripts/data/endgame.ts;scripts/data/maze-buffs.ts;tests/e2e/enemy-detail.spec.ts;... 11 candidate files"
